_항목,ADDR1_NM,ADDR2_NM,MIN_PRICE,MID_PRICE,AVG_PRICE,MAX_PRICE,ANIMAL_TYPE_CD,SIDO_CD,ADDR1_CD,GUGUN_PRICE_SEQ,MEDI_TYPE_CD,ATTR,_시도,_mediTypeCd,_animalTypeCd
광견병백신 접종비,대구광역시,동구,20000,30000,29211,30000,,27,27,99,MEDIT00007,Daegu-Dong-gu,대구광역시,MEDIT00007,
광견병백신 접종비,대구광역시,북구,20000,30000,27500,30000,,27,27,100,MEDIT00007,Daegu-Buk-gu,대구광역시,MEDIT00007,
광견병백신 접종비,대구광역시,서구,30000,30000,30909,40000,,27,27,101,MEDIT00007,Daegu-Seo-gu,대구광역시,MEDIT00007,
광견병백신 접종비,대구광역시,수성구,20000,30000,28919,30000,,27,27,102,MEDIT00007,Daegu-Suseong-gu,대구광역시,MEDIT00007,
광견병백신 접종비,대구광역시,중구,25000,30000,29818,35000,,27,27,103,MEDIT00007,Daegu-Jung-gu,대구광역시,MEDIT00007,
광견병백신 접종비,인천광역시,강화군,20000,20000,22000,30000,,28,28,162,MEDIT00007,Incheon-Ganghwa-gun,인천광역시,MEDIT00007,
광견병백신 접종비,인천광역시,계양구,25000,30000,28167,30000,,28,28,163,MEDIT00007,Incheon-Gyeyang-gu,인천광역시,MEDIT00007,
광견병백신 접종비,인천광역시,남동구,11000,30000,26278,30000,,28,28,164,MEDIT00007,Incheon-Namdong-gu,인천광역시,MEDIT00007,
광견병백신 접종비,인천광역시,동구,25000,25000,26667,30000,,28,28,165,MEDIT00007,Incheon-Dong-gu,인천광역시,MEDIT00007,
광견병백신 접종비,인천광역시,미추홀구,15000,30000,25913,30000,,28,28,166,MEDIT00007,Incheon-Michuhol-gu,인천광역시,MEDIT00007,
광견병백신 접종비,인천광역시,부평구,20000,30000,29485,35000,,28,28,167,MEDIT00007,Incheon-Bupyeong-gu,인천광역시,MEDIT00007,
광견병백신 접종비,인천광역시,서구,20000,25000,26889,35000,,28,28,168,MEDIT00007,Incheon-Seo-gu,인천광역시,MEDIT00007,
광견병백신 접종비,인천광역시,연수구,19800,30000,27620,30000,,28,28,169,MEDIT00007,Incheon-Yeonsu-gu,인천광역시,MEDIT00007,
광견병백신 접종비,인천광역시,중구,20000,30000,27778,30000,,28,28,170,MEDIT00007,Incheon-Jung-gu,인천광역시,MEDIT00007,
광견병백신 접종비,광주광역시,광산구,18000,25000,24367,33000,,29,29,89,MEDIT00007,Gwangju-Gwangsan-gu,광주광역시,MEDIT00007,
광견병백신 접종비,광주광역시,남구,20000,25000,26053,40000,,29,29,90,MEDIT00007,Gwangju-Nam-gu,광주광역시,MEDIT00007,
광견병백신 접종비,광주광역시,동구,20000,25000,25000,40000,,29,29,91,MEDIT00007,Gwangju-Dong-gu,광주광역시,MEDIT00007,
광견병백신 접종비,광주광역시,북구,15000,25000,25154,45000,,29,29,92,MEDIT00007,Gwangju-Buk-gu,광주광역시,MEDIT00007,
광견병백신 접종비,광주광역시,서구,20000,25000,24138,30000,,29,29,93,MEDIT00007,Gwangju-Seo-gu,광주광역시,MEDIT00007,
광견병백신 접종비,대전광역시,대덕구,20000,25000,23000,25000,,30,30,105,MEDIT00007,Daejeon-Daedeok-gu,대전광역시,MEDIT00007,
광견병백신 접종비,대전광역시,동구,20000,23500,22833,25000,,30,30,106,MEDIT00007,Daejeon-Dong-gu,대전광역시,MEDIT00007,
광견병백신 접종비,대전광역시,서구,15000,25000,24394,40000,,30,30,107,MEDIT00007,Daejeon-Seo-gu,대전광역시,MEDIT00007,
광견병백신 접종비,대전광역시,유성구,15000,25000,25000,35000,,30,30,108,MEDIT00007,Daejeon-Yuseong-gu,대전광역시,MEDIT00007,
광견병백신 접종비,대전광역시,중구,15000,20000,21375,25000,,30,30,109,MEDIT00007,Daejeon-Jung-gu,대전광역시,MEDIT00007,
광견병백신 접종비,울산광역시,남구,20000,25000,24600,25000,,31,31,156,MEDIT00007,Ulsan-Nam-gu,울산광역시,MEDIT00007,
광견병백신 접종비,울산광역시,동구,20000,24000,23000,25000,,31,31,157,MEDIT00007,Ulsan-Dong-gu,울산광역시,MEDIT00007,
광견병백신 접종비,울산광역시,북구,23000,25000,24667,25000,,31,31,158,MEDIT00007,Ulsan-Buk-gu,울산광역시,MEDIT00007,
광견병백신 접종비,울산광역시,울주군,24000,25000,25250,30000,,31,31,159,MEDIT00007,Ulsan-Ulju-gun,울산광역시,MEDIT00007,
광견병백신 접종비,울산광역시,중구,15000,25000,24417,29000,,31,31,160,MEDIT00007,Ulsan-Jung-gu,울산광역시,MEDIT00007,
광견병백신 접종비,세종특별자치시,세종특별자치시,10000,20000,19600,25000,,36,36,154,MEDIT00007,Sejong-Sejong-si,세종특별자치시,MEDIT00007,
광견병백신 접종비,경기도,가평군,15000,15000,16667,20000,,41,41,19,MEDIT00007,Gyeonggi-Gapyeong-gun,경기도,MEDIT00007,
광견병백신 접종비,경기도,고양시,15000,25000,23648,35000,,41,41,20,MEDIT00007,Gyeonggi-Goyang-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,과천시,8000,25000,22875,30000,,41,41,21,MEDIT00007,Gyeonggi-Gwacheon,경기도,MEDIT00007,
광견병백신 접종비,경기도,광명시,20000,25000,24063,25000,,41,41,22,MEDIT00007,Gyeonggi-Gwangmyeong,경기도,MEDIT00007,
광견병백신 접종비,경기도,광주시,5000,27000,24808,30000,,41,41,23,MEDIT00007,Gyeonggi-Gwangju-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,구리시,10000,25000,23611,30000,,41,41,24,MEDIT00007,Gyeonggi-Guri-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,군포시,25000,25000,25769,30000,,41,41,25,MEDIT00007,Gyeonggi-Gunpo,경기도,MEDIT00007,
광견병백신 접종비,경기도,김포시,15000,30000,27575,30000,,41,41,26,MEDIT00007,Gyeonggi-Gimpo-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,남양주시,10000,22000,22566,30000,,41,41,27,MEDIT00007,Gyeonggi-Namyangju-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,동두천시,10000,20000,19286,25000,,41,41,28,MEDIT00007,Gyeonggi-Dongducheon-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,부천시,25000,25000,26045,30000,,41,41,29,MEDIT00007,Gyeonggi-Bucheon,경기도,MEDIT00007,
광견병백신 접종비,경기도,성남시,10000,25000,22828,35000,,41,41,30,MEDIT00007,Gyeonggi-Seongnam,경기도,MEDIT00007,
광견병백신 접종비,경기도,수원시,12000,25000,24028,31500,,41,41,31,MEDIT00007,Gyeonggi-Suwon-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,시흥시,25000,30000,29143,30000,,41,41,32,MEDIT00007,Gyeonggi-Siheung,경기도,MEDIT00007,
광견병백신 접종비,경기도,안산시,20000,30000,29409,35500,,41,41,33,MEDIT00007,Gyeonggi-Ansan,경기도,MEDIT00007,
광견병백신 접종비,경기도,안성시,20000,25000,23917,30000,,41,41,34,MEDIT00007,Gyeonggi-Anseong-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,안양시,15000,25000,24878,35000,,41,41,35,MEDIT00007,Gyeonggi-Anyang,경기도,MEDIT00007,
광견병백신 접종비,경기도,양주시,20000,20000,21818,30000,,41,41,36,MEDIT00007,Gyeonggi-Yangju-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,양평군,20000,25000,24000,25000,,41,41,37,MEDIT00007,Gyeonggi-Yangpyeong-gun,경기도,MEDIT00007,
광견병백신 접종비,경기도,여주시,5000,21000,18000,25000,,41,41,38,MEDIT00007,Gyeonggi-Yeoju-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,오산시,15000,25000,23438,30000,,41,41,39,MEDIT00007,Gyeonggi-Osan-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,용인시,15000,25000,23910,30000,,41,41,40,MEDIT00007,Gyeonggi-Yongin-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,의왕시,5000,25000,21500,25000,,41,41,41,MEDIT00007,Gyeonggi-Uiwang,경기도,MEDIT00007,
광견병백신 접종비,경기도,의정부시,25000,30000,29355,30000,,41,41,42,MEDIT00007,Gyeonggi-Uijeongbu-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,이천시,5000,15000,16600,25000,,41,41,43,MEDIT00007,Gyeonggi-Icheon-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,파주시,10000,25000,22857,25000,,41,41,44,MEDIT00007,Gyeonggi-Paju-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,평택시,15000,20000,21500,35000,,41,41,45,MEDIT00007,Gyeonggi-Pyeongtaek-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,포천시,15000,15000,17000,20000,,41,41,46,MEDIT00007,Gyeonggi-Pocheon-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,하남시,20000,20000,22333,30000,,41,41,47,MEDIT00007,Gyeonggi-Hanam-si,경기도,MEDIT00007,
광견병백신 접종비,경기도,화성시,10000,22000,22104,30000,,41,41,48,MEDIT00007,Gyeonggi-Hwaseong-si,경기도,MEDIT00007,
광견병백신 접종비,강원특별자치도,강릉시,15000,25000,24375,30000,,42,42,2,MEDIT00007,Gangwon-Gangneung-si,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,고성군,15000,17500,17500,20000,,42,42,3,MEDIT00007,Gangwon-Gosung-gun,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,동해시,20000,27500,26250,30000,,42,42,4,MEDIT00007,Gangwon-Donghae-si,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,삼척시,10000,20000,18333,25000,,42,42,5,MEDIT00007,Gangwon-Samcheok-si,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,속초시,10000,20000,18333,23000,,42,42,6,MEDIT00007,Gangwon-Sokcho-si,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,양양군,22000,23500,23500,25000,,42,42,8,MEDIT00007,Gangwon-Yangyang-gun,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,영월군,20000,20000,20000,20000,,42,42,9,MEDIT00007,Gangwon-Yeongwol-gun,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,원주시,10000,20000,19792,25000,,42,42,10,MEDIT00007,Gangwon-Wonju-si,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,인제군,20000,20000,26667,40000,,42,42,11,MEDIT00007,Gangwon-Inje-gun,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,정선군,20000,20000,20000,20000,,42,42,12,MEDIT00007,Gangwon-Jeongseon-gun,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,춘천시,15000,22000,22938,29000,,42,42,13,MEDIT00007,Gangwon-Chuncheon-si,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,태백시,20000,22500,22500,25000,,42,42,14,MEDIT00007,Gangwon-Taebaek-si,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,홍천군,22000,22000,22750,25000,,42,42,15,MEDIT00007,Gangwon-Hongcheon-gun,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,화천군,20000,20000,20000,20000,,42,42,16,MEDIT00007,Gangwon-Hwacheon-gun,강원특별자치도,MEDIT00007,
광견병백신 접종비,강원특별자치도,횡성군,20000,20000,20000,20000,,42,42,17,MEDIT00007,Gangwon-Hoengseong-gun,강원특별자치도,MEDIT00007,
광견병백신 접종비,충청북도,괴산군,25000,25000,25000,25000,,43,43,223,MEDIT00007,Chungbuk-Goesan-gun,충청북도,MEDIT00007,
광견병백신 접종비,충청북도,영동군,20000,20000,23333,30000,,43,43,226,MEDIT00007,Chungbuk-Yeongdong-gun,충청북도,MEDIT00007,
광견병백신 접종비,충청북도,옥천군,20000,20000,21667,25000,,43,43,227,MEDIT00007,Chungbuk-Okcheon-gun,충청북도,MEDIT00007,
광견병백신 접종비,충청북도,음성군,15000,17500,17500,20000,,43,43,228,MEDIT00007,Chungbuk-Eumseong-gun,충청북도,MEDIT00007,
광견병백신 접종비,충청북도,제천시,15000,20000,20833,25000,,43,43,229,MEDIT00007,Chungbuk-Jecheon-si,충청북도,MEDIT00007,
광견병백신 접종비,충청북도,증평군,20000,22500,22500,25000,,43,43,230,MEDIT00007,Chungbuk-Jeungpyeong-gun,충청북도,MEDIT00007,
광견병백신 접종비,충청북도,진천군,15000,15000,16250,20000,,43,43,231,MEDIT00007,Chungbuk-Jincheon-gun,충청북도,MEDIT00007,
광견병백신 접종비,충청북도,청주시,14000,25000,22711,25000,,43,43,232,MEDIT00007,Chungbuk-Cheongju-si,충청북도,MEDIT00007,
광견병백신 접종비,충청북도,충주시,10000,20000,18571,20000,,43,43,233,MEDIT00007,Chungbuk-Chungju-si,충청북도,MEDIT00007,
광견병백신 접종비,충청남도,계룡시,15000,22000,19667,22000,,44,44,207,MEDIT00007,Chungnam-Gyeryong-si,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,공주시,25000,25000,25000,25000,,44,44,208,MEDIT00007,Chungnam-Gongju-si,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,금산군,15000,17500,18750,25000,,44,44,209,MEDIT00007,Chungnam-Geumsan-gun,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,논산시,17000,21250,22375,30000,,44,44,210,MEDIT00007,Chungnam-Nonsan-si,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,당진시,15000,20000,20556,30000,,44,44,211,MEDIT00007,Chungnam-Dangjin-si,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,보령시,20000,20000,20000,20000,,44,44,212,MEDIT00007,Chungnam-Boryeong-si,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,부여군,20000,20000,20000,20000,,44,44,213,MEDIT00007,Chungnam-Buyeo-gun,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,서산시,25000,25000,25000,25000,,44,44,214,MEDIT00007,Chungnam-Seosan-si,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,서천군,10000,10000,10000,10000,,44,44,215,MEDIT00007,Chungnam-Seocheon-gun,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,아산시,20000,25000,24286,25000,,44,44,216,MEDIT00007,Chungnam-Asan-si,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,예산군,20000,22500,22500,25000,,44,44,217,MEDIT00007,Chungnam-Yesan-gun,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,천안시,20000,25000,24651,40000,,44,44,218,MEDIT00007,Chungnam-Cheonan-si,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,태안군,10000,17500,17500,25000,,44,44,220,MEDIT00007,Chungnam-Taean-gu,충청남도,MEDIT00007,
광견병백신 접종비,충청남도,홍성군,15000,25000,23571,25000,,44,44,221,MEDIT00007,Chungnam-Hongseong-gun,충청남도,MEDIT00007,
광견병백신 접종비,전북특별자치도,고창군,10000,20000,18333,25000,,45,45,191,MEDIT00007,Jeonbuk-Gochang-gun,전북특별자치도,MEDIT00007,
광견병백신 접종비,전북특별자치도,군산시,10000,20000,21000,30000,,45,45,192,MEDIT00007,Jeonbuk-Gunsan-si,전북특별자치도,MEDIT00007,
광견병백신 접종비,전북특별자치도,김제시,10000,15000,13000,15000,,45,45,193,MEDIT00007,Jeonbuk-Gimje-si,전북특별자치도,MEDIT00007,
광견병백신 접종비,전북특별자치도,남원시,20000,30000,27000,30000,,45,45,194,MEDIT00007,Jeonbuk-Namwon-si,전북특별자치도,MEDIT00007,
광견병백신 접종비,전북특별자치도,부안군,10000,15000,15000,20000,,45,45,196,MEDIT00007,Jeonbuk-Buan-gun,전북특별자치도,MEDIT00007,
광견병백신 접종비,전북특별자치도,순창군,10000,20000,18333,25000,,45,45,197,MEDIT00007,Jeonbuk-Sunchang-gun,전북특별자치도,MEDIT00007,
광견병백신 접종비,전북특별자치도,완주군,15000,20000,20000,30000,,45,45,198,MEDIT00007,Jeonbuk-Wanju-gun,전북특별자치도,MEDIT00007,
광견병백신 접종비,전북특별자치도,익산시,12000,22500,23063,30000,,45,45,199,MEDIT00007,Jeonbuk-Iksan-si,전북특별자치도,MEDIT00007,
광견병백신 접종비,전북특별자치도,전주시,20000,30000,27159,30000,,45,45,201,MEDIT00007,Jeonbuk-Jeonju-si,전북특별자치도,MEDIT00007,
광견병백신 접종비,전북특별자치도,정읍시,15000,25000,23200,28000,,45,45,202,MEDIT00007,Jeonbuk-Jeongeup-si,전북특별자치도,MEDIT00007,
광견병백신 접종비,전라남도,고흥군,20000,21000,21000,22000,,46,46,172,MEDIT00007,Jeonnam-Goheung-gun,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,곡성군,15000,15000,15000,15000,,46,46,173,MEDIT00007,Jeonnam-Gokseong-gun,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,광양시,15000,25000,24400,30000,,46,46,174,MEDIT00007,Jeonnam-Gwangyang-si,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,구례군,20000,20000,20000,20000,,46,46,175,MEDIT00007,Jeonnam-Gurye-gun,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,나주시,20000,20000,24000,35000,,46,46,176,MEDIT00007,Jeonnam-Naju-si,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,담양군,20000,20000,20000,20000,,46,46,177,MEDIT00007,Jeonnam-Damyang-gun,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,목포시,20000,20000,20000,20000,,46,46,178,MEDIT00007,Jeonnam-Mokpo-si,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,무안군,20000,20000,20000,20000,,46,46,179,MEDIT00007,Jeonnam-Muan-gun,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,순천시,21500,27000,26300,30000,,46,46,180,MEDIT00007,Jeonnam-Suncheon-si,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,여수시,15000,17500,17500,20000,,46,46,181,MEDIT00007,Jeonnam-Yeosu-si,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,영광군,10000,15000,15000,20000,,46,46,182,MEDIT00007,Jeonnam-Yeonggwang-gun,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,장성군,20000,20000,20000,20000,,46,46,185,MEDIT00007,Jeonnam-Jangseong-gun,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,장흥군,16000,20500,20500,25000,,46,46,186,MEDIT00007,Jeonnam-Jangheung-gun,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,해남군,15000,20000,18750,20000,,46,46,188,MEDIT00007,Jeonnam-Haenam-gun,전라남도,MEDIT00007,
광견병백신 접종비,전라남도,화순군,10000,15000,15000,20000,,46,46,189,MEDIT00007,Jeonnam-Hwasun-gun,전라남도,MEDIT00007,
광견병백신 접종비,경상북도,경산시,15000,20000,21875,25000,,47,47,69,MEDIT00007,Gyeongbuk-Gyeongsan-si,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,경주시,15000,25000,23636,25000,,47,47,70,MEDIT00007,Gyeongbuk-Gyeongju-si,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,구미시,20000,25000,24630,25000,,47,47,72,MEDIT00007,Gyeongbuk-Gumi-si,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,김천시,15000,22500,21667,25000,,47,47,73,MEDIT00007,Gyeongbuk-Gimcheon-si,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,문경시,15000,20000,20000,25000,,47,47,74,MEDIT00007,Gyeongbuk-Mungyeong-si,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,상주시,15000,20000,18750,20000,,47,47,75,MEDIT00007,Gyeongbuk-Sangju-si,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,성주군,20000,20000,20000,20000,,47,47,76,MEDIT00007,Gyeongbuk-Seongju-gun,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,안동시,20000,25000,26000,30000,,47,47,77,MEDIT00007,Gyeongbuk-Andong-si,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,영덕군,20000,22500,22500,25000,,47,47,78,MEDIT00007,Gyeongbuk-Yeongdeok-gun,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,영주시,15000,15000,18000,25000,,47,47,79,MEDIT00007,Gyeongbuk-Yeongju-si,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,영천시,20000,20000,20000,20000,,47,47,80,MEDIT00007,Gyeongbuk-Yeongcheon-si,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,예천군,20000,22500,22500,25000,,47,47,81,MEDIT00007,Gyeongbuk-Yecheon-gun,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,청도군,20000,25000,23333,25000,,47,47,84,MEDIT00007,Gyeongbuk-Cheongdo-gun,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,칠곡군,25000,25000,25000,25000,,47,47,86,MEDIT00007,Gyeongbuk-Chilgok-gun,경상북도,MEDIT00007,
광견병백신 접종비,경상북도,포항시,15000,20000,20710,30000,,47,47,87,MEDIT00007,Gyeongbuk-Pohang-si,경상북도,MEDIT00007,
광견병백신 접종비,경상남도,거제시,25000,25000,25000,25000,,48,48,50,MEDIT00007,Gyeongnam-Geoje-si,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,거창군,10000,20000,16667,20000,,48,48,51,MEDIT00007,Gyeongnam-Geochang-gun,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,고성군,15000,20000,18333,20000,,48,48,52,MEDIT00007,Gyeongnam-Goseong-gun,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,김해시,25000,30000,29868,35000,,48,48,53,MEDIT00007,Gyeongnam-Gimhae-si,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,남해군,20000,20000,20000,20000,,48,48,54,MEDIT00007,Gyeongnam-Namhae-gun,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,밀양시,15000,20000,20000,25000,,48,48,55,MEDIT00007,Gyeongnam-Miryang-si,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,사천시,20000,20000,20625,25000,,48,48,56,MEDIT00007,Gyeongnam-Sacheon-si,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,산청군,20000,20000,20000,20000,,48,48,57,MEDIT00007,Gyeongnam-Sancheong-gun,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,양산시,25000,25000,25909,35000,,48,48,58,MEDIT00007,Gyeongnam-Yangsan-si,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,진주시,20000,25000,23500,30000,,48,48,60,MEDIT00007,Gyeongnam-Jinju-si,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,창녕군,20000,30000,26667,30000,,48,48,61,MEDIT00007,Gyeongnam-Changnyeong-gun,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,창원시,30000,30000,30373,40000,,48,48,62,MEDIT00007,Gyeongnam-Changwon-si,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,통영시,20000,25000,24500,25000,,48,48,63,MEDIT00007,Gyeongnam-Tongyeong-si,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,하동군,17000,17000,17000,17000,,48,48,64,MEDIT00007,Gyeongnam-Hadong-gun,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,함안군,20000,20000,20000,20000,,48,48,65,MEDIT00007,Gyeongnam-Haman-gun,경상남도,MEDIT00007,
광견병백신 접종비,경상남도,합천군,10000,15000,15000,20000,,48,48,67,MEDIT00007,Gyeongnam-Hapcheon-gu,경상남도,MEDIT00007,
광견병백신 접종비,제주특별자치도,서귀포시,20000,20000,23000,30000,,50,50,204,MEDIT00007,Jeju-Seogwipo,제주특별자치도,MEDIT00007,
광견병백신 접종비,제주특별자치도,제주시,15000,25000,23636,30000,,50,50,205,MEDIT00007,Jeju-Jeju-si,제주특별자치도,MEDIT00007,
켄넬코프백신 접종비,서울특별시,강남구,20000,20000,23317,40000,,11,11,128,MEDIT00008,seoul-Gangnam-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,강동구,10000,20000,22116,30000,,11,11,129,MEDIT00008,seoul-Gangdong-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,강북구,15000,25000,24134,30000,,11,11,130,MEDIT00008,seoul-Gangbuk-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,강서구,15000,20000,21604,35000,,11,11,131,MEDIT00008,seoul-Gangseo-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,관악구,15000,20000,20800,35000,,11,11,132,MEDIT00008,seoul-Gwanak-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,광진구,15000,25000,24219,40000,,11,11,133,MEDIT00008,seoul-Gwangjin-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,구로구,20000,25000,25000,30000,,11,11,134,MEDIT00008,seoul-Guro-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,금천구,20000,25000,24375,25000,,11,11,135,MEDIT00008,seoul-Geumcheon-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,노원구,20000,25000,25488,35000,,11,11,136,MEDIT00008,seoul-Nowon-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,도봉구,10000,25000,22480,25000,,11,11,137,MEDIT00008,seoul-Dobong-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,동대문구,10000,25000,24774,35000,,11,11,138,MEDIT00008,seoul-Dongdaemun-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,동작구,18500,25000,23167,30000,,11,11,139,MEDIT00008,seoul-Dongjak-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,마포구,15000,25000,24079,30000,,11,11,140,MEDIT00008,seoul-Mapo-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,서대문구,20000,25000,23913,25000,,11,11,141,MEDIT00008,seoul-Seodaemun-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,서초구,10000,25000,23980,35000,,11,11,142,MEDIT00008,seoul-Seocho-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,성동구,20000,25000,24375,30000,,11,11,143,MEDIT00008,seoul-Seongdong-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,성북구,20000,25000,25088,40000,,11,11,144,MEDIT00008,seoul-Seongbuk-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,송파구,10000,20000,21529,30000,,11,11,145,MEDIT00008,seoul-Songpa-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,양천구,15000,20000,20625,35000,,11,11,146,MEDIT00008,seoul-Yangcheon-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,영등포구,15000,25000,23286,25000,,11,11,147,MEDIT00008,seoul-Yeongdeungpo-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,용산구,20000,25000,25000,30000,,11,11,148,MEDIT00008,seoul-Yongsan-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,은평구,15000,25000,24230,30000,,11,11,149,MEDIT00008,seoul-Eunpyeong-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,종로구,20000,25000,23636,30000,,11,11,150,MEDIT00008,seoul-Jongno-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,중구,15000,20000,20500,25000,,11,11,151,MEDIT00008,seoul-jung-gu,서울특별시,MEDIT00008,
켄넬코프백신 접종비,서울특별시,중랑구,20000,25000,24148,25000,,11,11,152,MEDIT00008,seoul-Jungnang-gu,서울특별시,MEDIT00008,
